eval_task1_after_task1,first_split,"[0, 2, 5, 8, 9]",0.01319532,99.50890117
eval_task2_after_task1,second_split,"[1, 3, 4, 6, 7]",8.661643172,0
eval_task1_after_task2,first_split,"[0, 2, 5, 8, 9]",1.33494578,73.88991201
eval_task2_after_task2,second_split,"[1, 3, 4, 6, 7]",0.059361244,98.00508508
